Ьрђх№шры;;;;Ъ№рђъшщ ђхъёђ ьрђх№шрыр;;;;;Ч-ф;Шьџ 1
бъыф;ТФт;Ю;ФюъѓьЬђ№;;Яюч.;Ф/я№ютюфъш;Ъюы-тю т ХШ ттюфр;ХШТ;;
;;;;;;;;;;
3697643/;;;;MPL CLIP, яюфњхь 0 ьь, ё/т  173L8100;;;;;1100;жхэђ№.ёъырф-дшх№р
1100;643;;4900649539;;55;18.09.2017;-500;ив;;
1100;643;;4900649340;;338;18.09.2017;-1000;ив;;
1100;643;;4900649557;;97;18.09.2017;-500;ив;;
1100;643;;4900648797;;150;15.09.2017;-500;ив;;
1100;643;;4900649144;;208;15.09.2017;-3000;ив;;
1100;643;;4900648745;;51;15.09.2017;-500;ив;;
1100;643;;4900649132;;46;15.09.2017;-500;ив;;
1100;643;;4900649162;;54;15.09.2017;-2000;ив;;
1100;643;;4900647106;;133;13.09.2017;-1000;ив;;
1100;643;;4900647097;;162;13.09.2017;-1000;ив;;
1100;101;;5000035956;;123;13.09.2017;24 000;ив;;
1100;643;;4900647115;;150;13.09.2017;-500;ив;;
1100;643;;4900647569;;153;13.09.2017;-4000;ив;;
1100;643;;4900646319;;30;12.09.2017;-1000;ив;;
1100;643;;4900646386;;117;12.09.2017;-500;ив;;
1100;643;;4900646410;;65;12.09.2017;-1000;ив;;
1100;643;;4900646205;;91;11.09.2017;-3000;ив;;
1100;643;;4900646062;;213;11.09.2017;-2500;ив;;
1100;643;;4900645859;;28;11.09.2017;-500;ив;;
1100;643;;4900645480;;122;08.09.2017;-3000;ив;;
1100;643;;4900645405;;90;08.09.2017;-500;ив;;
1100;643;;4900645239;;44;08.09.2017;-500;ив;;
1100;643;;4900645484;;188;08.09.2017;-500;ив;;
1100;643;;4900644352;;27;07.09.2017;-1500;ив;;
1100;643;;4900643765;;142;06.09.2017;-500;ив;;
1100;643;;4900643796;;131;06.09.2017;-1000;ив;;
1100;643;;4900644128;;135;06.09.2017;-8000;ив;;
1100;643;;4900643087;;54;05.09.2017;-2000;ив;;
1100;643;;4900644844;;54;05.09.2017;-2000;ив;;
1100;644;;4900644829;;54;05.09.2017;2 000;ив;;
1100;643;;4900642677;;60;04.09.2017;-500;ив;;
1100;643;;4900642671;;83;04.09.2017;-3500;ив;;
1100;643;;4900642180;;123;04.09.2017;-500;ив;;
1100;643;;4900642194;;111;04.09.2017;-1000;ив;;
1100;643;;4900642056;;63;01.09.2017;-1500;ив;;
1100;643;;4900641559;;35;01.09.2017;-500;ив;;
1100;643;;4900641091;;59;31.08.2017;-500;ив;;
1100;643;;4900641075;;122;31.08.2017;-2000;ив;;
1100;643;;4900641243;;26;31.08.2017;-1500;ив;;
1100;643;;4900640620;;9;30.08.2017;-1500;ив;;
1100;643;;4900640813;;110;30.08.2017;-5000;ив;;
1100;643;;4900639901;;125;29.08.2017;-500;ив;;
1100;643;;4900639692;;104;29.08.2017;-1000;ив;;
1100;643;;4900639629;;128;29.08.2017;-500;ив;;
1100;643;;4900639666;;68;29.08.2017;-1500;ив;;
1100;643;;4900639469;;12;28.08.2017;-500;ив;;
1100;643;;4900639358;;162;28.08.2017;-5000;ив;;
1100;643;;4900639018;;71;28.08.2017;-500;ив;;
1100;643;;4900639347;;51;28.08.2017;-2500;ив;;
1100;643;;4900638348;;104;25.08.2017;-2000;ив;;
1100;643;;4900638685;;16;25.08.2017;-1000;ив;;
1100;643;;4900637804;;223;24.08.2017;-2000;ив;;
1100;643;;4900637889;;110;24.08.2017;-1500;ив;;
1100;643;;4900637889;;111;24.08.2017;-500;ив;;
1100;643;;4900637321;;92;23.08.2017;-9000;ив;;
1100;643;;4900636873;;222;23.08.2017;-500;ив;;
1100;643;;4900636115;;1;22.08.2017;-1000;ив;;
1100;643;;4900636511;;199;22.08.2017;-1500;ив;;
1100;643;;4900635808;;125;21.08.2017;-500;ив;;
1100;643;;4900635403;;80;21.08.2017;-2000;ив;;
1100;643;;4900635787;;265;21.08.2017;-3000;ив;;
1100;643;;4900635766;;57;21.08.2017;-2500;ив;;
1100;643;;4900634935;;214;18.08.2017;-2000;ив;;
1100;643;;4900634871;;19;18.08.2017;-500;ив;;
1100;643;;4900634265;;103;17.08.2017;-6000;ив;;
1100;643;;4900633430;;119;16.08.2017;-1500;ив;;
1100;643;;4900633247;;73;16.08.2017;-1500;ив;;
1100;643;;4900633443;;170;16.08.2017;-500;ив;;
1100;643;;4900633490;;65;16.08.2017;-4000;ив;;
1100;643;;4900633677;;232;16.08.2017;-1000;ив;;
1100;101;;5000035369;;56;15.08.2017;12 000;ив;;
1100;101;;5000035382;;60;15.08.2017;24 000;ив;;
1100;101;;5000035369;;49;15.08.2017;12 000;ив;;
1100;643;;4900632539;;155;15.08.2017;-500;ив;;
1100;643;;4900633053;;48;15.08.2017;-4000;ив;;
1100;643;;4900633011;;93;15.08.2017;-1000;ив;;
1100;643;;4900632193;;249;14.08.2017;-1000;ив;;
1100;643;;4900631064;;143;11.08.2017;-2000;ив;;
1100;643;;4900631503;;286;11.08.2017;-1000;ив;;
1100;643;;4900631503;;285;11.08.2017;-500;ив;;
1100;643;;4900630506;;78;10.08.2017;-500;ив;;
1100;643;;4900630749;;112;10.08.2017;-8000;ив;;
1100;643;;4900630405;;79;10.08.2017;-500;ив;;
1100;643;;4900629619;;126;09.08.2017;-500;ив;;
1100;643;;4900629664;;52;09.08.2017;-500;ив;;
1100;643;;4900629167;;37;08.08.2017;-1500;ив;;
1100;643;;4900629191;;95;08.08.2017;-1000;ив;;
1100;643;;4900629129;;227;08.08.2017;-4000;ив;;
1100;643;;4900629096;;130;08.08.2017;-1500;ив;;
1100;643;;4900628212;;249;07.08.2017;-3000;ив;;
1100;101;;5000035197;;132;07.08.2017;66 000;ив;;
1100;643;;4900627648;;35;04.08.2017;-1500;ив;;
1100;643;;4900627751;;106;04.08.2017;-7500;ив;;
1100;643;;4900627751;;107;04.08.2017;-500;ив;;
1100;643;;4900627326;;11;04.08.2017;-3000;ив;;
1100;643;;4900627317;;103;04.08.2017;-14000;ив;;
1100;643;;4900627339;;12;04.08.2017;-4000;ив;;
1100;643;;4900627100;;5;03.08.2017;-500;ив;;
1100;643;;4900626477;;44;02.08.2017;-1000;ив;;
1100;643;;4900626542;;15;02.08.2017;-1000;ив;;
1100;643;;4900626508;;11;02.08.2017;-1000;ив;;
1100;643;;4900626504;;12;02.08.2017;-3000;ив;;
1100;643;;4900626523;;263;02.08.2017;-2500;ив;;
1100;643;;4900626531;;28;02.08.2017;-3000;ив;;
1100;643;;4900626344;;73;02.08.2017;-1000;ив;;
1100;643;;4900626484;;14;02.08.2017;-3500;ив;;
1100;101;;5000035007;;35;01.08.2017;48 000;ив;;
1100;643;;4900625418;;10;01.08.2017;-8000;ив;;
1100;643;;4900625135;;4;31.07.2017;-1000;ив;;
1100;643;;4900625138;;1;31.07.2017;-4000;ив;;
1100;643;;4900625132;;6;31.07.2017;-6500;ив;;
1100;101;;5000034992;;34;31.07.2017;24 000;ив;;
1100;101;;5000034969;;78;29.07.2017;66 000;ив;;
1100;643;;4900617874;;81;14.07.2017;-1500;ив;;
1100;643;;4900617646;;113;14.07.2017;-1000;ив;;
1100;643;;4900616853;;77;13.07.2017;-7000;ив;;
1100;643;;4900616321;;51;12.07.2017;-500;ив;;
1100;643;;4900616038;;94;11.07.2017;-1500;ив;;
1100;643;;4900616042;;135;11.07.2017;-500;ив;;
1100;643;;4900615570;;1;11.07.2017;-1000;ив;;
1100;643;;4900615340;;123;10.07.2017;-3000;ив;;
1100;643;;4900615348;;229;10.07.2017;-2000;ив;;
1100;101;;5000034443;;74;07.07.2017;18 000;ив;;
1100;643;;4900613467;;12;06.07.2017;-1000;ив;;
1100;643;;4900613103;;26;05.07.2017;-3000;ив;;
1100;643;;4900613241;;14;05.07.2017;-500;ив;;
1100;643;;4900612113;;78;04.07.2017;-2000;ив;;
1100;643;;4900612139;;96;04.07.2017;-500;ив;;
1100;643;;4900612485;;88;04.07.2017;-500;ив;;
1100;643;;4900612124;;61;04.07.2017;-2500;ив;;
1100;643;;4900612496;;92;04.07.2017;-1000;ив;;
1100;643;;4900610709;;63;30.06.2017;-2000;ив;;
1100;643;;4900610569;;5;30.06.2017;-1000;ив;;
1100;643;;4900610272;;166;29.06.2017;-1000;ив;;
1100;643;;4900610013;;232;29.06.2017;-1000;ив;;
1100;643;;4900609705;;125;28.06.2017;-8000;ив;;
1100;643;;4900609433;;63;28.06.2017;-500;ив;;
1100;643;;4900609079;;146;27.06.2017;-500;ив;;
1100;643;;4900609055;;150;27.06.2017;-500;ив;;
1100;643;;4900608541;;110;27.06.2017;-4500;ив;;
1100;643;;4900608175;;5;26.06.2017;-500;ив;;
1100;643;;4900607870;;94;26.06.2017;-1000;ив;;
1100;643;;4900608329;;163;26.06.2017;-3000;ив;;
1100;643;;4900608171;;62;26.06.2017;-4000;ив;;
1100;643;;4900607617;;12;23.06.2017;-500;ив;;
1100;643;;4900607255;;229;23.06.2017;-2500;ив;;
1100;643;;4900607604;;145;23.06.2017;-7000;ив;;
1100;101;;5000034175;;59;22.06.2017;15 000;ив;;
1100;643;;4900606751;;12;22.06.2017;-2000;ив;;
1100;643;;4900606751;;13;22.06.2017;-3000;ив;;
1100;643;;4900606766;;8;22.06.2017;-4000;ив;;
1100;643;;4900606420;;2;22.06.2017;-11500;ив;;
1100;643;;4900605752;;3;21.06.2017;-8000;ив;;
1100;643;;4900605769;;125;21.06.2017;-500;ив;;
1100;643;;4900605799;;4;21.06.2017;-500;ив;;
1100;643;;4900605789;;80;21.06.2017;-1500;ив;;
1100;101;;5000034106;;105;20.06.2017;16 500;ив;;
1100;101;;5000034109;;146;20.06.2017;24 000;ив;;
1100;101;;5000034083;;130;19.06.2017;24 000;ив;;
1100;643;;4900603170;;292;15.06.2017;-1000;ив;;
1100;643;;4900602860;;61;15.06.2017;-2500;ив;;
1100;643;;4900602534;;166;14.06.2017;-500;ив;;
1100;643;;4900602379;;98;14.06.2017;-500;ив;;
1100;643;;4900602525;;86;14.06.2017;-500;ив;;
1100;643;;4900601254;;153;13.06.2017;-1000;ив;;
1100;643;;4900601750;;150;13.06.2017;-4000;ив;;
1100;643;;4900601176;;266;13.06.2017;-1500;ив;;
1100;643;;4900601764;;191;13.06.2017;-3500;ив;;
1100;643;;4900601372;;11;13.06.2017;-1000;ив;;
1100;643;;4900601254;;152;13.06.2017;-500;ив;;
1100;643;;4900601060;;12;12.06.2017;-500;ив;;
1100;643;;4900600561;;5;09.06.2017;-1000;ив;;
1100;643;;4900599826;;82;08.06.2017;-2000;ив;;
1100;101;;5000033833;;145;08.06.2017;16 000;ив;;
1100;643;;4900600223;;157;08.06.2017;-500;ив;;
1100;643;;4900600213;;11;08.06.2017;-2500;ив;;
1100;643;;4900599033;;255;07.06.2017;-2000;ив;;
1100;643;;4900599090;;203;07.06.2017;-5000;ив;;
1100;643;;4900599106;;32;07.06.2017;-500;ив;;
1100;643;;4900599402;;212;07.06.2017;-500;ив;;
1100;643;;4900598396;;176;06.06.2017;-500;ив;;
1100;643;;4900598849;;130;06.06.2017;-4000;ив;;
1100;643;;4900598774;;52;06.06.2017;-1500;ив;;
1100;643;;4900597820;;261;05.06.2017;-1000;ив;;
1100;643;;4900597820;;260;05.06.2017;-1500;ив;;
1100;643;;4900598103;;133;05.06.2017;-1500;ив;;
1100;643;;4900598092;;143;05.06.2017;-500;ив;;
1100;643;;4900597409;;116;02.06.2017;-2500;ив;;
1100;643;;4900597395;;128;02.06.2017;-3500;ив;;
1100;643;;4900596566;;156;01.06.2017;-5000;ив;;
1100;643;;4900595570;;8;31.05.2017;-500;ив;;
1100;643;;4900595658;;110;31.05.2017;-1500;ив;;
1100;643;;4900595638;;294;31.05.2017;-500;ив;;
1100;101;;5000033680;;228;31.05.2017;24 000;ив;;
1100;643;;4900595958;;106;31.05.2017;-1000;ив;;
1100;643;;4900595422;;139;31.05.2017;-3000;ив;;
1100;643;;4900595424;;2;31.05.2017;-3000;ив;;
1100;643;;4900595643;;33;31.05.2017;-5000;ив;;
1100;643;;4900595559;;69;31.05.2017;-2500;ив;;
1100;643;;4900595941;;25;31.05.2017;-500;ив;;
1100;643;;4900595423;;48;31.05.2017;-1000;ив;;
1100;643;;4900595570;;9;31.05.2017;-3000;ив;;
1100;643;;4900594305;;49;29.05.2017;-2500;ив;;
1100;643;;4900594136;;8;29.05.2017;-1500;ив;;
1100;643;;4900593671;;7;26.05.2017;-4000;ив;;
1100;643;;4900593698;;3;26.05.2017;-1000;ив;;
1100;101;;5000033549;;71;26.05.2017;24 000;ив;;
1100;643;;4900593560;;28;26.05.2017;-1000;ив;;
1100;101;;5000033511;;70;25.05.2017;20 000;ив;;
1100;643;;4900590119;;78;19.05.2017;-1000;ив;;
1100;643;;4900589670;;123;18.05.2017;-3000;ив;;
1100;643;;4900589479;;88;18.05.2017;-2500;ив;;
1100;643;;4900589302;;175;18.05.2017;-5000;ив;;
1100;643;;4900588713;;73;17.05.2017;-500;ив;;
1100;643;;4900588720;;43;17.05.2017;-500;ив;;
1100;643;;4900587942;;158;16.05.2017;-1500;ив;;
1100;643;;4900587534;;107;15.05.2017;-2000;ив;;
1100;643;;4900586960;;115;12.05.2017;-2000;ив;;
1100;643;;4900586960;;114;12.05.2017;-1000;ив;;
1100;643;;4900586728;;42;12.05.2017;-1500;ив;;
1100;643;;4900586146;;38;11.05.2017;-2000;ив;;
1100;643;;4900585789;;120;11.05.2017;-7000;ив;;
1100;643;;4900586136;;71;11.05.2017;-500;ив;;
1100;643;;4900585205;;43;10.05.2017;-2000;ив;;
1100;643;;4900584842;;289;10.05.2017;-500;ив;;
1100;643;;4900585059;;43;10.05.2017;-500;ив;;
1100;643;;4900585240;;98;10.05.2017;-2000;ив;;
1100;643;;4900584655;;38;05.05.2017;-2500;ив;;
1100;643;;4900583861;;105;04.05.2017;-1000;ив;;
1100;643;;4900583471;;142;04.05.2017;-5000;ив;;
1100;101;;5000033020;;61;04.05.2017;18 000;ив;;
1100;643;;4900583911;;205;04.05.2017;-1000;ив;;
1100;643;;4900582883;;123;03.05.2017;-1000;ив;;
1100;643;;4900582986;;151;03.05.2017;-500;ив;;
1100;643;;4900582592;;193;02.05.2017;-500;ив;;
1100;643;;4900582585;;97;02.05.2017;-2000;ив;;
1100;643;;4900582203;;186;02.05.2017;-1500;ив;;
1100;643;;4900582601;;220;02.05.2017;-2000;ив;;
1100;643;;4900582601;;219;02.05.2017;-1000;ив;;
1100;643;;4900582587;;134;02.05.2017;-1500;ив;;
1100;643;;4900581272;;175;28.04.2017;-500;ив;;
1100;643;;4900581263;;28;28.04.2017;-1000;ив;;
1100;101;;5000032931;;78;28.04.2017;30 000;ив;;
1100;643;;4900581028;;42;27.04.2017;-500;ив;;
1100;643;;4900580907;;86;27.04.2017;-1000;ив;;
1100;643;;4900580618;;86;27.04.2017;-7000;ив;;
1100;643;;4900580125;;89;26.04.2017;-1000;ив;;
1100;643;;4900579739;;34;25.04.2017;-3000;ив;;
1100;643;;4900579742;;180;25.04.2017;-500;ив;;
1100;643;;4900579745;;56;25.04.2017;-2000;ив;;
1100;643;;4900579725;;67;25.04.2017;-500;ив;;
1100;643;;4900579723;;112;25.04.2017;-500;ив;;
1100;101;;5000032770;;43;21.04.2017;9 500;ив;;
1100;643;;4900578048;;75;21.04.2017;-500;ив;;
1100;643;;4900577615;;202;21.04.2017;-1500;ив;;
1100;643;;4900577636;;97;21.04.2017;-1000;ив;;
1100;643;;4900577636;;98;21.04.2017;-3000;ив;;
1100;643;;4900577802;;188;21.04.2017;-2500;ив;;
1100;643;;4900577087;;103;20.04.2017;-5000;ив;;
1100;643;;4900575853;;164;18.04.2017;-500;ив;;
1100;643;;4900576070;;173;18.04.2017;-1000;ив;;
1100;643;;4900576112;;8;18.04.2017;-500;ив;;
1100;643;;4900575952;;119;18.04.2017;-500;ив;;
1100;643;;4900575498;;129;17.04.2017;-500;ив;;
1100;643;;4900575469;;67;17.04.2017;-2500;ив;;
1100;643;;4900575109;;78;17.04.2017;-2000;ив;;
1100;643;;4900575469;;68;17.04.2017;-1500;ив;;
1100;643;;4900575474;;54;17.04.2017;-2500;ив;;
1100;643;;4900574705;;55;14.04.2017;-2000;ив;;
1100;643;;4900574731;;153;14.04.2017;-3000;ив;;
1100;643;;4900573971;;101;13.04.2017;-6000;ив;;
1100;101;;5000032546;;211;13.04.2017;20 500;ив;;
1100;643;;4900573437;;90;12.04.2017;-500;ив;;
1100;643;;4900573458;;123;12.04.2017;-2000;ив;;
1100;643;;4900572607;;55;11.04.2017;-2000;ив;;
1100;643;;4900572028;;118;10.04.2017;-1000;ив;;
1100;643;;4900571969;;61;10.04.2017;-3000;ив;;
1100;643;;4900571502;;228;10.04.2017;-2500;ив;;
1100;643;;4900571480;;16;10.04.2017;-500;ив;;
1100;643;;4900570182;;144;06.04.2017;-5000;ив;;
1100;643;;4900570589;;338;06.04.2017;-1000;ив;;
1100;643;;4900570578;;104;06.04.2017;-2500;ив;;
1100;643;;4900569550;;163;05.04.2017;-500;ив;;
1100;643;;4900569088;;134;04.04.2017;-1000;ив;;
1100;643;;4900569100;;131;04.04.2017;-500;ив;;
1100;643;;4900569094;;177;04.04.2017;-500;ив;;
1100;643;;4900568470;;162;03.04.2017;-1500;ив;;
1100;643;;4900568404;;32;03.04.2017;-1000;ив;;
1100;643;;4900568442;;7;03.04.2017;-1000;ив;;
1100;101;;5000032372;;108;03.04.2017;14 500;ив;;
1100;643;;4900568426;;107;03.04.2017;-6000;ив;;
1100;643;;4900567214;;24;31.03.2017;-1000;ив;;
1100;643;;4900567559;;10;31.03.2017;-500;ив;;
1100;643;;4900567537;;164;31.03.2017;-1500;ив;;
1100;643;;4900566909;;112;30.03.2017;-2000;ив;;
1100;643;;4900566909;;113;30.03.2017;-1000;ив;;
1100;643;;4900566451;;102;30.03.2017;-8000;ив;;
1100;643;;4900565933;;68;29.03.2017;-2000;ив;;
1100;101;;5000032233;;170;29.03.2017;24 000;ив;;
1100;643;;4900565261;;152;28.03.2017;-1000;ив;;
1100;643;;4900565478;;153;28.03.2017;-1000;ив;;
1100;643;;4900565736;;46;28.03.2017;-1500;ив;;
1100;643;;4900564232;;57;24.03.2017;-2500;ив;;
1100;643;;4900563530;;149;23.03.2017;-4000;ив;;
1100;101;;5000032126;;158;23.03.2017;27 500;ив;;
1100;643;;4900563549;;217;23.03.2017;-1000;ив;;
1100;643;;4900563106;;121;23.03.2017;-4000;ив;;
1100;643;;4900562713;;95;22.03.2017;-500;ив;;
1100;643;;4900561737;;118;21.03.2017;-1000;ив;;
1100;643;;4900561775;;153;21.03.2017;-1000;ив;;
1100;643;;4900562233;;108;21.03.2017;-1000;ив;;
1100;643;;4900562245;;36;21.03.2017;-500;ив;;
1100;643;;4900562279;;121;21.03.2017;-1500;ив;;
1100;643;;4900561458;;11;20.03.2017;-1000;ив;;
1100;643;;4900560676;;50;17.03.2017;-2000;ив;;
1100;643;;4900559728;;98;16.03.2017;-3000;ив;;
1100;643;;4900559937;;130;16.03.2017;-6000;ив;;
1100;643;;4900558774;;138;15.03.2017;-1000;ив;;
1100;643;;4900558894;;254;15.03.2017;-5000;ив;;
1100;643;;4900558771;;76;15.03.2017;-1500;ив;;
1100;643;;4900558770;;122;15.03.2017;-500;ив;;
1100;643;;4900557831;;47;13.03.2017;-1000;ив;;
1100;101;;5000031906;;115;13.03.2017;18 000;ив;;
1100;643;;4900557858;;151;13.03.2017;-2000;ив;;
1100;643;;4900557055;;170;10.03.2017;-4000;ив;;
1100;643;;4900557090;;6;10.03.2017;-1000;ив;;
1100;643;;4900556407;;126;09.03.2017;-500;ив;;
1100;643;;4900556423;;129;09.03.2017;-3000;ив;;
1100;643;;4900555562;;164;07.03.2017;-500;ив;;
1100;643;;4900555549;;64;07.03.2017;-2000;ив;;
1100;643;;4900555498;;96;07.03.2017;-1000;ив;;
1100;643;;4900555333;;89;07.03.2017;-3500;ив;;
1100;643;;4900555333;;90;07.03.2017;-4500;ив;;
1100;643;;4900555339;;4;07.03.2017;-500;ив;;
1100;101;;5000031802;;156;06.03.2017;32 500;ив;;
1100;643;;4900554591;;70;05.03.2017;-1500;ив;;
1100;643;;4900554596;;260;05.03.2017;-2000;ив;;
1100;643;;4900554593;;24;05.03.2017;-500;ив;;
1100;643;;4900553649;;162;02.03.2017;-3000;ив;;
1100;101;;5000031707;;93;02.03.2017;6 000;ив;;
1100;643;;4900553362;;56;02.03.2017;-5000;ив;;
1100;643;;4900552890;;201;01.03.2017;-1000;ив;;
1100;643;;4900552878;;37;01.03.2017;-500;ив;;
1100;643;;4900552256;;51;28.02.2017;-1000;ив;;
1100;643;;4900552228;;124;28.02.2017;-10000;ив;;
1100;643;;4900552256;;50;28.02.2017;-500;ив;;
1100;643;;4900552244;;71;28.02.2017;-1000;ив;;
1100;643;;4900551529;;21;27.02.2017;-1000;ив;;
1100;101;;5000031630;;117;27.02.2017;16 000;ив;;
1100;643;;4900550960;;135;22.02.2017;-5000;ив;;
1100;643;;4900550395;;123;22.02.2017;-500;ив;;
1100;643;;4900550396;;40;22.02.2017;-2500;ив;;
1100;643;;4900550397;;288;22.02.2017;-3000;ив;;
1100;643;;4900550516;;136;22.02.2017;-1000;ив;;
1100;643;;4900549320;;160;20.02.2017;-500;ив;;
1100;643;;4900549308;;222;20.02.2017;-500;ив;;
1100;643;;4900548721;;139;20.02.2017;-500;ив;;
1100;643;;4900549295;;31;20.02.2017;-1000;ив;;
1100;643;;4900548719;;233;20.02.2017;-3500;ив;;
1100;643;;4900548218;;90;17.02.2017;-1500;ив;;
1100;643;;4900548211;;52;17.02.2017;-1000;ив;;
1100;643;;4900547653;;168;16.02.2017;-6000;ив;;
1100;643;;4900546828;;137;14.02.2017;-10000;ив;;
1100;643;;4900546844;;1;14.02.2017;-1500;ив;;
1100;643;;4900546814;;103;14.02.2017;-1500;ив;;
1100;643;;4900546834;;127;14.02.2017;-1500;ив;;
1100;643;;4900546561;;52;14.02.2017;-500;ив;;
1100;643;;4900546561;;51;14.02.2017;-2500;ив;;
1100;643;;4900546845;;58;14.02.2017;-500;ив;;
1100;101;;5000031339;;70;13.02.2017;18 000;ив;;
1100;643;;4900545778;;109;13.02.2017;-2000;ив;;
1100;643;;4900545208;;10;10.02.2017;-500;ив;;
1100;643;;4900545383;;54;10.02.2017;-500;ив;;
1100;101;;5000031240;;84;09.02.2017;54 500;ив;;
1100;643;;4900544714;;110;09.02.2017;-2500;ив;;
1100;643;;4900544211;;103;09.02.2017;-4000;ив;;
1100;643;;4900543728;;62;08.02.2017;-500;ив;;
1100;643;;4900543417;;157;07.02.2017;-1500;ив;;
1100;643;;4900543470;;96;07.02.2017;-500;ив;;
1100;643;;4900543518;;73;07.02.2017;-500;ив;;
1100;643;;4900542332;;94;06.02.2017;-2000;ив;;
1100;643;;4900542915;;76;06.02.2017;-1000;ив;;
1100;643;;4900542736;;18;06.02.2017;-500;ив;;
1100;643;;4900542501;;13;06.02.2017;-1000;ив;;
1100;643;;4900542942;;83;06.02.2017;-2000;ив;;
1100;643;;4900541335;;96;02.02.2017;-5000;ив;;
1100;643;;4900541540;;66;02.02.2017;-2000;ив;;
1100;643;;4900540814;;381;01.02.2017;-1000;ив;;
1100;643;;4900540919;;56;01.02.2017;-500;ив;;
1100;643;;4900540837;;25;01.02.2017;-500;ив;;
1100;643;;4900540251;;43;31.01.2017;-1500;ив;;
1100;643;;4900540446;;92;31.01.2017;-500;ив;;
1100;643;;4900540441;;100;31.01.2017;-5000;ив;;
1100;643;;4900540234;;77;31.01.2017;-500;ив;;
1100;643;;4900539929;;128;31.01.2017;-1000;ив;;
1100;643;;4900539805;;179;31.01.2017;-2000;ив;;
1100;643;;4900538527;;96;27.01.2017;-2000;ив;;
1100;643;;4900538503;;72;27.01.2017;-8000;ив;;
1100;643;;4900538536;;11;27.01.2017;-500;ив;;
1100;643;;4900538527;;97;27.01.2017;-500;ив;;
1100;643;;4900537309;;150;25.01.2017;-500;ив;;
1100;643;;4900537045;;111;24.01.2017;-1000;ив;;
1100;643;;4900536793;;168;24.01.2017;-500;ив;;
1100;643;;4900536580;;77;24.01.2017;-5500;ив;;
1100;643;;4900536574;;39;23.01.2017;-500;ив;;
1100;643;;4900536576;;65;23.01.2017;-5000;ив;;
1100;643;;4900536570;;92;23.01.2017;-1000;ив;;
1100;643;;4900536504;;79;23.01.2017;-1500;ив;;
1100;643;;4900535292;;124;20.01.2017;-1500;ив;;
1100;643;;4900535369;;144;20.01.2017;-1000;ив;;
1100;643;;4900535292;;123;20.01.2017;-2500;ив;;
1100;643;;4900535299;;105;20.01.2017;-3000;ив;;
1100;643;;4900534121;;202;18.01.2017;-500;ив;;
1100;643;;4900534236;;149;18.01.2017;-500;ив;;
1100;643;;4900533997;;202;17.01.2017;-500;ив;;
1100;643;;4900533959;;101;17.01.2017;-2000;ив;;
1100;643;;4900533752;;44;17.01.2017;-1500;ив;;
1100;643;;4900533947;;116;17.01.2017;-500;ив;;
1100;644;;4900534119;;202;17.01.2017;500;ив;;
1100;643;;4900534014;;142;17.01.2017;-500;ив;;
1100;643;;4900533331;;244;16.01.2017;-1500;ив;;
1100;643;;4900532808;;31;13.01.2017;-1000;ив;;
1100;643;;4900532746;;20;13.01.2017;-1000;ив;;
1100;101;;5000030665;;100;13.01.2017;42 000;ив;;
1100;643;;4900531743;;108;11.01.2017;-7000;ив;;
1100;643;;4900531218;;101;10.01.2017;-2500;ив;;
1100;643;;4900530957;;100;10.01.2017;-2000;ив;;
1100;643;;4900530956;;198;10.01.2017;-500;ив;;
1100;643;;4900530951;;34;10.01.2017;-4500;ив;;
1100;643;;4900530667;;20;09.01.2017;-2500;ив;;
1100;643;;4900529707;;145;29.12.2016;-3000;ив;;
1100;643;;4900529115;;121;28.12.2016;-6000;ив;;
1100;643;;4900528368;;118;27.12.2016;-5000;ив;;
1100;643;;4900528406;;202;27.12.2016;-1000;ив;;
1100;643;;4900528044;;14;27.12.2016;-500;ив;;
1100;643;;4900527988;;42;27.12.2016;-1500;ив;;
1100;643;;4900528009;;125;27.12.2016;-500;ив;;
1100;643;;4900528107;;133;27.12.2016;-500;ив;;
1100;643;;4900526624;;84;23.12.2016;-2000;ив;;
1100;643;;4900526644;;43;23.12.2016;-500;ив;;
1100;643;;4900526661;;4;23.12.2016;-4000;ив;;
1100;643;;4900526109;;11;23.12.2016;-500;ив;;
1100;101;;5000030350;;195;22.12.2016;31 000;ив;;
1100;643;;4900525590;;105;22.12.2016;-9000;ив;;
1100;643;;4900525873;;112;22.12.2016;-2000;ив;;
1100;643;;4900525873;;113;22.12.2016;-2000;ив;;
1100;643;;4900524809;;49;21.12.2016;-1000;ив;;
1100;643;;4900524821;;4;21.12.2016;-4000;ив;;
1100;643;;4900524470;;31;20.12.2016;-1500;ив;;
1100;643;;4900524476;;33;20.12.2016;-3000;ив;;
1100;643;;4900524586;;102;20.12.2016;-4000;ив;;
1100;643;;4900524540;;49;20.12.2016;-1000;ив;;
1100;643;;4900523200;;10;19.12.2016;-500;ив;;
1100;643;;4900523849;;68;19.12.2016;-1000;ив;;
1100;643;;4900523858;;59;19.12.2016;-1000;ив;;
1100;643;;4900523871;;119;19.12.2016;-3500;ив;;
1100;643;;4900523895;;61;19.12.2016;-7000;ив;;
1100;643;;4900522419;;15;16.12.2016;-500;ив;;
1100;643;;4900522693;;33;16.12.2016;-7000;ив;;
1100;643;;4900522922;;80;16.12.2016;-2000;ив;;
1100;101;;5000030232;;52;16.12.2016;57 500;ив;;
1100;643;;4900522652;;10;16.12.2016;-1000;ив;;
1100;643;;4900522109;;98;15.12.2016;-2500;ив;;
