Ьрђх№шры;;;;Ъ№рђъшщ ђхъёђ ьрђх№шрыр;;;;;Ч-ф;Шьџ 1
бъыф;ТФт;Ю;ФюъѓьЬђ№;;Яюч.;Ф/я№ютюфъш;Ъюы-тю т ХШ ттюфр;ХШТ;;
;;;;;;;;;;
1334692/;;;;TD схч BM, їрёђ.тћфт, 30 ъу, 300 ь(бЭпв);;;;;1100;жхэђ№.ёъырф-дшх№р
1100;643;;4900712348;;28;09.01.2018;-6;ив;;
1100;643;;4900712447;;16;09.01.2018;-6;ив;;
1100;701;;4900712071;;11;09.01.2018;6;ив;;
1100;101;;5000038637;;49;09.01.2018;102;ив;;
1100;643;;4900710296;;60;28.12.2017;-6;ив;;
1100;643;;4900710885;;69;28.12.2017;-6;ив;;
1100;643;;4900709754;;111;27.12.2017;-6;ив;;
1100;643;;4900709330;;63;27.12.2017;-18;ив;;
1100;643;;4900708725;;56;26.12.2017;-6;ив;;
1100;643;;4900707992;;61;26.12.2017;-30;ив;;
1100;643;;4900706814;;65;22.12.2017;-6;ив;;
1100;643;;4900706850;;35;22.12.2017;-6;ив;;
1100;643;;4900705215;;46;21.12.2017;-24;ив;;
1100;643;;4900705873;;59;21.12.2017;-24;ив;;
1100;643;;4900703706;;37;19.12.2017;-12;ив;;
1100;643;;4900702169;;33;18.12.2017;-6;ив;;
1100;643;;4900702661;;34;18.12.2017;-36;ив;;
1100;101;;5000038159;;84;15.12.2017;174;ив;;
1100;643;;4900700265;;21;14.12.2017;-12;ив;;
1100;643;;4900700630;;66;14.12.2017;-6;ив;;
1100;643;;4900699470;;58;13.12.2017;-12;ив;;
1100;643;;4900699423;;64;13.12.2017;-6;ив;;
1100;643;;4900697851;;27;12.12.2017;-6;ив;;
1100;643;;4900697851;;26;12.12.2017;-6;ив;;
1100;643;;4900697780;;367;12.12.2017;-6;ив;;
1100;643;;4900697566;;77;11.12.2017;-18;ив;;
1100;643;;4900697138;;104;11.12.2017;-12;ив;;
1100;101;;5000037972;;88;08.12.2017;72;ив;;
1100;643;;4900695421;;49;07.12.2017;-6;ив;;
1100;643;;4900695421;;48;07.12.2017;-12;ив;;
1100;643;;4900695056;;37;07.12.2017;-6;ив;;
1100;643;;4900694866;;20;07.12.2017;-6;ив;;
1100;643;;4900694481;;95;06.12.2017;-6;ив;;
1100;643;;4900694379;;65;06.12.2017;-24;ив;;
1100;643;;4900692977;;35;05.12.2017;-12;ив;;
1100;101;;5000037850;;164;05.12.2017;48;ив;;
1100;643;;4900692865;;58;04.12.2017;-6;ив;;
1100;643;;4900692715;;129;04.12.2017;-24;ив;;
1100;643;;4900691677;;48;01.12.2017;-12;ив;;
1100;643;;4900690929;;50;30.11.2017;-6;ив;;
1100;643;;4900690027;;11;29.11.2017;-6;ив;;
1100;643;;4900689902;;77;29.11.2017;-12;ив;;
1100;643;;4900689893;;80;29.11.2017;-6;ив;;
1100;101;;5000037683;;143;28.11.2017;48;ив;;
1100;643;;4900689131;;76;28.11.2017;-6;ив;;
1100;643;;4900689287;;68;28.11.2017;-6;ив;;
1100;643;;4900688084;;25;27.11.2017;-18;ив;;
1100;643;;4900687804;;31;27.11.2017;-6;ив;;
1100;643;;4900686990;;101;24.11.2017;-12;ив;;
1100;643;;4900686592;;62;23.11.2017;-6;ив;;
1100;643;;4900686036;;20;23.11.2017;-30;ив;;
1100;644;;4900686023;;20;23.11.2017;30;ив;;
1100;643;;4900685956;;20;23.11.2017;-30;ив;;
1100;101;;5000037576;;114;22.11.2017;48;ив;;
1100;643;;4900684747;;98;21.11.2017;-18;ив;;
1100;643;;4900683652;;39;20.11.2017;-24;ив;;
1100;643;;4900683652;;38;20.11.2017;-12;ив;;
1100;643;;4900683043;;13;17.11.2017;-6;ив;;
1100;643;;4900681936;;26;16.11.2017;-6;ив;;
1100;643;;4900681898;;15;16.11.2017;-24;ив;;
1100;643;;4900680046;;30;14.11.2017;-6;ив;;
1100;643;;4900680671;;205;14.11.2017;-12;ив;;
1100;101;;5000037295;;217;14.11.2017;48;ив;;
1100;643;;4900679559;;30;13.11.2017;-18;ив;;
1100;643;;4900678852;;71;10.11.2017;-6;ив;;
1100;643;;4900677782;;22;09.11.2017;-6;ив;;
1100;643;;4900677763;;40;09.11.2017;-12;ив;;
1100;643;;4900677365;;13;08.11.2017;-36;ив;;
1100;643;;4900677174;;49;08.11.2017;-18;ив;;
1100;101;;5000037201;;231;08.11.2017;144;ив;;
1100;643;;4900676620;;133;07.11.2017;-12;ив;;
1100;643;;4900676606;;134;07.11.2017;-12;ив;;
1100;643;;4900675534;;87;03.11.2017;-6;ив;;
1100;643;;4900674574;;28;02.11.2017;-12;ив;;
1100;643;;4900674565;;25;02.11.2017;-36;ив;;
1100;101;;5000037029;;65;01.11.2017;120;ив;;
1100;643;;4900673826;;106;01.11.2017;-6;ив;;
1100;643;;4900674021;;90;01.11.2017;-6;ив;;
1100;643;;4900672728;;219;31.10.2017;-6;ив;;
1100;643;;4900672823;;45;31.10.2017;-12;ив;;
1100;643;;4900673060;;18;31.10.2017;-12;ив;;
1100;643;;4900673112;;215;31.10.2017;-6;ив;;
1100;643;;4900672410;;14;30.10.2017;-6;ив;;
1100;643;;4900671625;;78;27.10.2017;-6;ив;;
1100;643;;4900670301;;17;26.10.2017;-6;ив;;
1100;643;;4900669592;;36;25.10.2017;-6;ив;;
1100;643;;4900669855;;63;25.10.2017;-6;ив;;
1100;643;;4900669254;;40;24.10.2017;-6;ив;;
1100;643;;4900669081;;5;24.10.2017;-12;ив;;
1100;643;;4900667644;;81;20.10.2017;-18;ив;;
1100;643;;4900667492;;30;20.10.2017;-18;ив;;
1100;643;;4900666384;;66;19.10.2017;-6;ив;;
1100;643;;4900665942;;34;18.10.2017;-6;ив;;
1100;643;;4900664930;;43;17.10.2017;-6;ив;;
1100;643;;4900664560;;68;16.10.2017;-6;ив;;
1100;643;;4900664480;;61;16.10.2017;-6;ив;;
1100;101;;5000036621;;221;16.10.2017;288;ив;;
1100;643;;4900663689;;35;13.10.2017;-30;ив;;
1100;643;;4900662799;;51;12.10.2017;-6;ив;;
1100;643;;4900659929;;47;06.10.2017;-18;ив;;
1100;643;;4900659922;;80;06.10.2017;-6;ив;;
1100;643;;4900657919;;23;03.10.2017;-6;ив;;
1100;101;;5000036359;;52;03.10.2017;96;ив;;
1100;643;;4900656795;;16;02.10.2017;-6;ив;;
1100;643;;4900656199;;13;29.09.2017;-36;ив;;
1100;643;;4900656172;;96;29.09.2017;-6;ив;;
1100;643;;4900656183;;60;29.09.2017;-6;ив;;
1100;643;;4900654595;;34;27.09.2017;-6;ив;;
1100;643;;4900654997;;76;27.09.2017;-18;ив;;
1100;643;;4900654179;;155;26.09.2017;-6;ив;;
1100;643;;4900653177;;5;25.09.2017;-6;ив;;
1100;643;;4900652672;;28;22.09.2017;-6;ив;;
1100;101;;5000036150;;49;21.09.2017;168;ив;;
1100;643;;4900650945;;81;20.09.2017;-12;ив;;
1100;643;;4900651433;;77;20.09.2017;-12;ив;;
1100;643;;4900650075;;137;19.09.2017;-12;ив;;
1100;643;;4900649592;;41;18.09.2017;-24;ив;;
1100;643;;4900649539;;20;18.09.2017;-12;ив;;
1100;643;;4900649340;;250;18.09.2017;-6;ив;;
1100;643;;4900648797;;55;15.09.2017;-12;ив;;
1100;643;;4900649162;;112;15.09.2017;-12;ив;;
1100;643;;4900647097;;98;13.09.2017;-6;ив;;
1100;643;;4900645239;;26;08.09.2017;-12;ив;;
1100;643;;4900645480;;95;08.09.2017;-12;ив;;
1100;643;;4900644352;;92;07.09.2017;-24;ив;;
1100;643;;4900644128;;53;06.09.2017;-18;ив;;
1100;643;;4900643765;;39;06.09.2017;-6;ив;;
1100;643;;4900643095;;108;05.09.2017;-12;ив;;
1100;643;;4900642194;;69;04.09.2017;-72;ив;;
1100;643;;4900642194;;68;04.09.2017;-24;ив;;
1100;643;;4900642180;;16;04.09.2017;-60;ив;;
1100;643;;4900642677;;44;04.09.2017;-6;ив;;
1100;643;;4900642671;;222;04.09.2017;-6;ив;;
1100;643;;4900642055;;30;01.09.2017;-18;ив;;
1100;643;;4900639901;;103;29.08.2017;-6;ив;;
1100;643;;4900639692;;161;29.08.2017;-24;ив;;
1100;643;;4900639018;;44;28.08.2017;-12;ив;;
1100;643;;4900637321;;65;23.08.2017;-18;ив;;
1100;643;;4900636878;;25;23.08.2017;-6;ив;;
1100;643;;4900635836;;84;21.08.2017;-84;ив;;
1100;643;;4900635808;;24;21.08.2017;-54;ив;;
1100;643;;4900635787;;168;21.08.2017;-6;ив;;
1100;643;;4900635766;;126;21.08.2017;-12;ив;;
1100;643;;4900634265;;74;17.08.2017;-12;ив;;
1100;643;;4900633490;;255;16.08.2017;-12;ив;;
1100;101;;5000035387;;80;16.08.2017;288;ив;;
1100;643;;4900633430;;191;16.08.2017;-12;ив;;
1100;643;;4900633239;;71;16.08.2017;-6;ив;;
1100;643;;4900632539;;61;15.08.2017;-6;ив;;
1100;643;;4900631064;;234;11.08.2017;-12;ив;;
1100;643;;4900631064;;233;11.08.2017;-6;ив;;
1100;101;;5000035273;;127;09.08.2017;84;ив;;
1100;643;;4900629129;;255;08.08.2017;-6;ив;;
1100;643;;4900629096;;66;08.08.2017;-90;ив;;
1100;101;;5000035181;;132;07.08.2017;300;ив;;
1100;643;;4900628212;;228;07.08.2017;-6;ив;;
1100;643;;4900627751;;83;04.08.2017;-6;ив;;
1100;643;;4900626482;;30;02.08.2017;-6;ив;;
1100;643;;4900626531;;17;02.08.2017;-6;ив;;
1100;101;;5000035022;;224;01.08.2017;126;ив;;
1100;643;;4900621990;;2;25.07.2017;-12;ив;;
1100;643;;4900621970;;18;24.07.2017;-78;ив;;
1100;643;;4900621937;;87;24.07.2017;-54;ив;;
1100;643;;4900621937;;86;24.07.2017;-42;ив;;
1100;643;;4900621913;;186;24.07.2017;-6;ив;;
1100;643;;4900621135;;83;21.07.2017;-6;ив;;
1100;643;;4900620655;;282;21.07.2017;-66;ив;;
1100;643;;4900620182;;32;20.07.2017;-12;ив;;
1100;643;;4900620174;;13;20.07.2017;-6;ив;;
1100;643;;4900619784;;31;19.07.2017;-6;ив;;
1100;101;;5000034673;;51;18.07.2017;144;ив;;
1100;101;;5000034662;;79;18.07.2017;144;ив;;
1100;643;;4900614578;;72;07.07.2017;-12;ив;;
1100;643;;4900613103;;259;05.07.2017;-6;ив;;
1100;643;;4900612752;;24;05.07.2017;-12;ив;;
1100;643;;4900612485;;70;04.07.2017;-18;ив;;
1100;643;;4900609055;;98;27.06.2017;-6;ив;;
1100;643;;4900609055;;97;27.06.2017;-60;ив;;
1100;643;;4900609079;;16;27.06.2017;-42;ив;;
1100;643;;4900607870;;76;26.06.2017;-12;ив;;
1100;643;;4900607255;;136;23.06.2017;-12;ив;;
1100;643;;4900606751;;46;22.06.2017;-18;ив;;
1100;643;;4900606668;;123;22.06.2017;-24;ив;;
1100;643;;4900605769;;183;21.06.2017;-6;ив;;
1100;643;;4900604903;;86;20.06.2017;-12;ив;;
1100;101;;5000034109;;206;20.06.2017;96;ив;;
1100;643;;4900605084;;210;20.06.2017;-12;ив;;
1100;644;;4900602669;;3;15.06.2017;6;ив;;
1100;643;;4900602661;;3;15.06.2017;-6;ив;;
1100;643;;4900602672;;5;15.06.2017;-6;ив;;
1100;643;;4900603170;;108;15.06.2017;-6;ив;;
1100;643;;4900602534;;102;14.06.2017;-6;ив;;
1100;101;;5000033974;;92;14.06.2017;144;ив;;
1100;643;;4900602525;;72;14.06.2017;-6;ив;;
1100;643;;4900601254;;91;13.06.2017;-60;ив;;
1100;643;;4900600561;;10;09.06.2017;-12;ив;;
1100;101;;5000033833;;78;08.06.2017;108;ив;;
1100;643;;4900599106;;104;07.06.2017;-6;ив;;
1100;643;;4900599090;;327;07.06.2017;-6;ив;;
1100;643;;4900599033;;163;07.06.2017;-12;ив;;
1100;643;;4900598774;;33;06.06.2017;-6;ив;;
1100;643;;4900598103;;89;05.06.2017;-12;ив;;
1100;643;;4900598092;;95;05.06.2017;-24;ив;;
1100;643;;4900597409;;91;02.06.2017;-18;ив;;
1100;643;;4900597395;;226;02.06.2017;-12;ив;;
1100;643;;4900596566;;104;01.06.2017;-30;ив;;
1100;643;;4900595952;;13;31.05.2017;-18;ив;;
1100;643;;4900595658;;72;31.05.2017;-36;ив;;
1100;643;;4900595638;;302;31.05.2017;-24;ив;;
1100;643;;4900595425;;10;31.05.2017;-18;ив;;
1100;643;;4900595423;;140;31.05.2017;-6;ив;;
1100;101;;5000033633;;43;30.05.2017;168;ив;;
1100;101;;5000033549;;42;26.05.2017;60;ив;;
1100;643;;4900591828;;11;24.05.2017;-12;ив;;
1100;101;;5000033405;;74;23.05.2017;24;ив;;
1100;643;;4900591655;;44;23.05.2017;-12;ив;;
1100;643;;4900589670;;199;18.05.2017;-6;ив;;
1100;643;;4900588720;;28;17.05.2017;-6;ив;;
1100;643;;4900588713;;42;17.05.2017;-6;ив;;
1100;643;;4900587942;;116;16.05.2017;-18;ив;;
1100;643;;4900587526;;68;15.05.2017;-60;ив;;
1100;643;;4900587505;;128;15.05.2017;-12;ив;;
1100;643;;4900587505;;5;15.05.2017;-12;ив;;
1100;643;;4900587339;;26;15.05.2017;-6;ив;;
1100;101;;5000033179;;102;12.05.2017;126;ив;;
1100;643;;4900582986;;129;03.05.2017;-6;ив;;
1100;643;;4900582883;;88;03.05.2017;-12;ив;;
1100;643;;4900582592;;35;02.05.2017;-12;ив;;
1100;643;;4900582203;;41;02.05.2017;-12;ив;;
1100;643;;4900582587;;88;02.05.2017;-36;ив;;
1100;643;;4900581037;;62;27.04.2017;-42;ив;;
1100;643;;4900579737;;265;25.04.2017;-6;ив;;
1100;643;;4900577615;;55;21.04.2017;-12;ив;;
1100;101;;5000032770;;115;21.04.2017;126;ив;;
1100;643;;4900576401;;77;19.04.2017;-6;ив;;
1100;643;;4900576112;;47;18.04.2017;-6;ив;;
1100;643;;4900576070;;131;18.04.2017;-6;ив;;
1100;643;;4900575093;;9;17.04.2017;-18;ив;;
1100;643;;4900575109;;235;17.04.2017;-12;ив;;
1100;643;;4900575469;;50;17.04.2017;-18;ив;;
1100;643;;4900575494;;81;17.04.2017;-12;ив;;
1100;643;;4900575498;;82;17.04.2017;-48;ив;;
1100;101;;5000032546;;178;13.04.2017;138;ив;;
1100;643;;4900573971;;65;13.04.2017;-36;ив;;
1100;643;;4900572964;;94;12.04.2017;-6;ив;;
1100;643;;4900572607;;136;11.04.2017;-6;ив;;
1100;643;;4900572028;;64;10.04.2017;-12;ив;;
1100;643;;4900569550;;32;05.04.2017;-6;ив;;
1100;643;;4900568470;;107;03.04.2017;-78;ив;;
1100;643;;4900568442;;131;03.04.2017;-30;ив;;
1100;643;;4900568442;;130;03.04.2017;-12;ив;;
1100;643;;4900566909;;88;30.03.2017;-6;ив;;
1100;643;;4900566451;;64;30.03.2017;-12;ив;;
1100;101;;5000032210;;135;28.03.2017;174;ив;;
1100;643;;4900565739;;18;28.03.2017;-6;ив;;
1100;643;;4900565627;;370;28.03.2017;-6;ив;;
1100;643;;4900564247;;33;24.03.2017;-6;ив;;
1100;643;;4900564232;;42;24.03.2017;-18;ив;;
1100;643;;4900563530;;116;23.03.2017;-6;ив;;
1100;643;;4900563106;;88;23.03.2017;-6;ив;;
1100;643;;4900563106;;87;23.03.2017;-18;ив;;
1100;643;;4900561458;;113;20.03.2017;-12;ив;;
1100;101;;5000032036;;98;20.03.2017;78;ив;;
1100;643;;4900560718;;53;17.03.2017;-6;ив;;
1100;643;;4900560718;;52;17.03.2017;-66;ив;;
1100;643;;4900559231;;78;15.03.2017;-6;ив;;
1100;643;;4900558471;;83;14.03.2017;-12;ив;;
1100;643;;4900557858;;134;13.03.2017;-6;ив;;
1100;643;;4900557055;;54;10.03.2017;-12;ив;;
1100;643;;4900557055;;55;10.03.2017;-6;ив;;
1100;643;;4900556423;;83;09.03.2017;-36;ив;;
1100;643;;4900555498;;66;07.03.2017;-12;ив;;
1100;643;;4900555549;;176;07.03.2017;-12;ив;;
1100;643;;4900555339;;127;07.03.2017;-12;ив;;
1100;643;;4900555339;;126;07.03.2017;-48;ив;;
1100;101;;5000031802;;127;06.03.2017;36;ив;;
1100;643;;4900554595;;58;05.03.2017;-6;ив;;
1100;101;;5000031707;;123;02.03.2017;96;ив;;
1100;643;;4900552228;;84;28.02.2017;-6;ив;;
1100;643;;4900551409;;131;27.02.2017;-12;ив;;
1100;643;;4900550516;;87;22.02.2017;-72;ив;;
1100;643;;4900550395;;33;22.02.2017;-36;ив;;
1100;101;;5000031575;;104;21.02.2017;84;ив;;
1100;643;;4900549320;;33;20.02.2017;-18;ив;;
1100;643;;4900549308;;31;20.02.2017;-12;ив;;
1100;643;;4900548721;;83;20.02.2017;-18;ив;;
1100;643;;4900548719;;197;20.02.2017;-6;ив;;
1100;643;;4900548218;;67;17.02.2017;-6;ив;;
1100;643;;4900547653;;98;16.02.2017;-48;ив;;
1100;643;;4900546833;;23;14.02.2017;-12;ив;;
1100;643;;4900546827;;30;14.02.2017;-6;ив;;
1100;101;;5000031347;;103;13.02.2017;306;ив;;
1100;643;;4900544714;;88;09.02.2017;-6;ив;;
1100;643;;4900541540;;52;02.02.2017;-12;ив;;
1100;643;;4900540814;;186;01.02.2017;-6;ив;;
1100;643;;4900540441;;76;31.01.2017;-18;ив;;
1100;643;;4900536580;;150;24.01.2017;-6;ив;;
1100;643;;4900536580;;45;24.01.2017;-6;ив;;
1100;643;;4900536570;;65;23.01.2017;-72;ив;;
1100;643;;4900536574;;26;23.01.2017;-18;ив;;
1100;643;;4900536576;;231;23.01.2017;-6;ив;;
1100;643;;4900535292;;316;20.01.2017;-30;ив;;
1100;701;;4900535271;;2;19.01.2017;6;ив;;
1100;643;;4900533330;;12;16.01.2017;-18;ив;;
1100;643;;4900533297;;88;16.01.2017;-6;ив;;
1100;101;;5000030649;;72;10.01.2017;198;ив;;
1100;643;;4900530956;;31;10.01.2017;-18;ив;;
1100;643;;4900530954;;81;10.01.2017;-6;ив;;
1100;643;;4900530954;;80;10.01.2017;-18;ив;;
1100;643;;4900529707;;117;29.12.2016;-6;ив;;
1100;643;;4900529115;;55;28.12.2016;-24;ив;;
1100;643;;4900528406;;130;27.12.2016;-6;ив;;
1100;643;;4900528368;;181;27.12.2016;-6;ив;;
1100;643;;4900528368;;39;27.12.2016;-12;ив;;
1100;643;;4900528107;;27;27.12.2016;-6;ив;;
1100;643;;4900527988;;33;27.12.2016;-6;ив;;
1100;643;;4900526624;;62;23.12.2016;-18;ив;;
1100;101;;5000030350;;120;22.12.2016;24;ив;;
1100;643;;4900525590;;63;22.12.2016;-6;ив;;
1100;101;;5000030286;;131;21.12.2016;72;ив;;
1100;643;;4900524821;;173;21.12.2016;-6;ив;;
1100;643;;4900523849;;42;19.12.2016;-78;ив;;
1100;643;;4900523858;;43;19.12.2016;-42;ив;;
1100;643;;4900523895;;279;19.12.2016;-6;ив;;
1100;643;;4900522922;;239;16.12.2016;-12;ив;;
1100;643;;4900522693;;50;16.12.2016;-30;ив;;
1100;643;;4900522435;;14;16.12.2016;-6;ив;;
1100;101;;5000030152;;125;15.12.2016;216;ив;;
1100;643;;4900521177;;138;14.12.2016;-6;ив;;
1100;643;;4900521172;;18;14.12.2016;-6;ив;;
1100;643;;4900519855;;51;12.12.2016;-6;ив;;
1100;643;;4900519586;;47;12.12.2016;-12;ив;;
1100;643;;4900519054;;121;09.12.2016;-30;ив;;
1100;643;;4900518906;;21;09.12.2016;-12;ив;;
1100;643;;4900518159;;158;08.12.2016;-6;ив;;
1100;643;;4900518159;;157;08.12.2016;-6;ив;;
1100;643;;4900517428;;63;07.12.2016;-6;ив;;
1100;643;;4900517490;;125;07.12.2016;-60;ив;;
1100;643;;4900517513;;18;07.12.2016;-6;ив;;
1100;101;;5000029904;;78;06.12.2016;78;ив;;
1100;643;;4900516111;;156;05.12.2016;-6;ив;;
1100;643;;4900514793;;104;01.12.2016;-12;ив;;
1100;101;;5000029702;;94;30.11.2016;96;ив;;
1100;643;;4900511066;;77;24.11.2016;-6;ив;;
1100;643;;4900510638;;192;23.11.2016;-6;ив;;
1100;643;;4900510314;;77;23.11.2016;-12;ив;;
1100;643;;4900510270;;137;22.11.2016;-12;ив;;
1100;643;;4900510185;;45;22.11.2016;-6;ив;;
1100;643;;4900509656;;77;21.11.2016;-6;ив;;
1100;643;;4900509656;;76;21.11.2016;-84;ив;;
1100;643;;4900509642;;46;21.11.2016;-66;ив;;
1100;643;;4900507678;;69;16.11.2016;-12;ив;;
1100;643;;4900506851;;89;15.11.2016;-18;ив;;
1100;643;;4900506941;;31;15.11.2016;-6;ив;;
1100;643;;4900506959;;20;15.11.2016;-12;ив;;
1100;643;;4900504885;;108;10.11.2016;-12;ив;;
1100;643;;4900504397;;62;09.11.2016;-12;ив;;
1100;643;;4900504043;;61;09.11.2016;-12;ив;;
1100;643;;4900503753;;102;08.11.2016;-12;ив;;
1100;643;;4900503209;;14;07.11.2016;-30;ив;;
1100;643;;4900503224;;172;07.11.2016;-6;ив;;
1100;643;;4900503266;;63;07.11.2016;-6;ив;;
1100;101;;5000029023;;48;03.11.2016;48;ив;;
1100;101;;5000028989;;196;02.11.2016;288;ив;;
1100;643;;4900501366;;276;01.11.2016;-24;ив;;
1100;643;;4900501355;;40;01.11.2016;-6;ив;;
1100;643;;4900501247;;23;01.11.2016;-6;ив;;
1100;643;;4900500573;;101;31.10.2016;-6;ив;;
1100;643;;4900500230;;64;31.10.2016;-6;ив;;
1100;643;;4900499744;;81;28.10.2016;-12;ив;;
1100;101;;5000028866;;106;27.10.2016;42;ив;;
1100;643;;4900498965;;80;27.10.2016;-12;ив;;
1100;643;;4900498484;;55;26.10.2016;-6;ив;;
1100;643;;4900497994;;81;25.10.2016;-6;ив;;
1100;643;;4900497055;;90;24.10.2016;-54;ив;;
1100;643;;4900497055;;89;24.10.2016;-30;ив;;
1100;643;;4900497101;;85;24.10.2016;-18;ив;;
1100;643;;4900496352;;92;21.10.2016;-6;ив;;
1100;643;;4900495502;;76;19.10.2016;-18;ив;;
1100;643;;4900495208;;34;19.10.2016;-6;ив;;
1100;101;;5000028681;;70;19.10.2016;114;ив;;
1100;643;;4900495070;;95;18.10.2016;-6;ив;;
1100;643;;4900495034;;17;18.10.2016;-6;ив;;
1100;101;;5000028622;;87;14.10.2016;72;ив;;
1100;643;;4900489398;;156;05.10.2016;-6;ив;;
1100;643;;4900488848;;37;04.10.2016;-6;ив;;
1100;643;;4900488390;;73;03.10.2016;-6;ив;;
1100;643;;4900487422;;108;29.09.2016;-24;ив;;
1100;644;;4900487418;;108;29.09.2016;24;ив;;
1100;643;;4900487408;;108;29.09.2016;-24;ив;;
1100;643;;4900486662;;158;28.09.2016;-30;ив;;
1100;643;;4900486662;;157;28.09.2016;-42;ив;;
1100;643;;4900485617;;30;26.09.2016;-36;ив;;
1100;643;;4900485734;;234;26.09.2016;-66;ив;;
1100;643;;4900485734;;235;26.09.2016;-6;ив;;
1100;643;;4900484811;;105;23.09.2016;-18;ив;;
1100;643;;4900484641;;135;22.09.2016;-12;ив;;
1100;643;;4900484100;;24;21.09.2016;-6;ив;;
1100;101;;5000028162;;88;21.09.2016;72;ив;;
1100;643;;4900483164;;79;20.09.2016;-6;ив;;
1100;643;;4900482803;;22;19.09.2016;-12;ив;;
1100;643;;4900482797;;88;19.09.2016;-6;ив;;
1100;643;;4900482108;;165;16.09.2016;-6;ив;;
1100;643;;4900481744;;82;15.09.2016;-24;ив;;
1100;101;;5000028034;;123;13.09.2016;48;ив;;
1100;643;;4900480399;;3;13.09.2016;-42;ив;;
1100;643;;4900480389;;292;13.09.2016;-6;ив;;
1100;101;;5000027947;;110;12.09.2016;240;ив;;
1100;643;;4900479731;;244;12.09.2016;-6;ив;;
1100;643;;4900479645;;24;12.09.2016;-6;ив;;
1100;643;;4900479677;;132;12.09.2016;-6;ив;;
1100;643;;4900477622;;68;06.09.2016;-6;ив;;
1100;643;;4900477167;;86;05.09.2016;-12;ив;;
1100;643;;4900476706;;31;02.09.2016;-18;ив;;
1100;101;;5000027765;;58;01.09.2016;54;ив;;
1100;643;;4900474236;;5;29.08.2016;-78;ив;;
1100;643;;4900472928;;105;25.08.2016;-6;ив;;
1100;643;;4900472888;;71;25.08.2016;-6;ив;;
1100;643;;4900471884;;73;23.08.2016;-6;ив;;
1100;643;;4900470571;;268;18.08.2016;-36;ив;;
1100;643;;4900469919;;81;17.08.2016;-12;ив;;
1100;643;;4900469086;;98;16.08.2016;-6;ив;;
1100;643;;4900468791;;60;15.08.2016;-6;ив;;
1100;643;;4900468647;;65;15.08.2016;-6;ив;;
1100;643;;4900468439;;110;12.08.2016;-42;ив;;
1100;643;;4900468439;;109;12.08.2016;-42;ив;;
1100;643;;4900468405;;32;12.08.2016;-6;ив;;
1100;643;;4900468405;;31;12.08.2016;-24;ив;;
1100;643;;4900467541;;53;11.08.2016;-6;ив;;
1100;643;;4900467398;;10;10.08.2016;-18;ив;;
1100;643;;4900467392;;69;10.08.2016;-6;ив;;
1100;643;;4900467357;;108;10.08.2016;-12;ив;;
1100;101;;5000027318;;116;10.08.2016;204;ив;;
1100;643;;4900466249;;42;08.08.2016;-6;ив;;
1100;643;;4900465714;;20;05.08.2016;-6;ив;;
1100;643;;4900464135;;97;02.08.2016;-24;ив;;
1100;643;;4900463728;;57;01.08.2016;-12;ив;;
1100;643;;4900462815;;68;29.07.2016;-12;ив;;
1100;643;;4900463219;;72;29.07.2016;-66;ив;;
1100;101;;5000027099;;187;29.07.2016;48;ив;;
1100;101;;5000027030;;84;27.07.2016;192;ив;;
1100;643;;4900458255;;81;18.07.2016;-36;ив;;
1100;643;;4900457517;;59;15.07.2016;-6;ив;;
1100;643;;4900457669;;86;15.07.2016;-24;ив;;
1100;101;;5000026763;;108;13.07.2016;66;ив;;
1100;643;;4900456866;;89;13.07.2016;-6;ив;;
1100;643;;4900455768;;75;11.07.2016;-12;ив;;
1100;643;;4900455660;;66;11.07.2016;-6;ив;;
1100;643;;4900453995;;99;06.07.2016;-6;ив;;
1100;643;;4900453977;;65;06.07.2016;-6;ив;;
1100;643;;4900453539;;98;05.07.2016;-12;ив;;
1100;643;;4900453208;;86;04.07.2016;-6;ив;;
1100;643;;4900453093;;27;04.07.2016;-6;ив;;
1100;101;;5000026557;;75;01.07.2016;24;ив;;
1100;643;;4900452722;;59;01.07.2016;-12;ив;;
1100;643;;4900452716;;4;01.07.2016;-60;ив;;
1100;643;;4900452716;;3;01.07.2016;-12;ив;;
1100;643;;4900452690;;42;01.07.2016;-6;ив;;
1100;101;;5000026524;;69;30.06.2016;108;ив;;
1100;643;;4900451157;;96;28.06.2016;-6;ив;;
1100;643;;4900450715;;96;27.06.2016;-6;ив;;
1100;643;;4900449874;;84;24.06.2016;-12;ив;;
1100;101;;5000026397;;110;23.06.2016;30;ив;;
1100;643;;4900448763;;20;21.06.2016;-6;ив;;
1100;643;;4900448719;;77;21.06.2016;-6;ив;;
1100;643;;4900448394;;100;21.06.2016;-6;ив;;
1100;643;;4900447922;;56;20.06.2016;-6;ив;;
1100;643;;4900448086;;57;20.06.2016;-6;ив;;
1100;643;;4900448127;;94;20.06.2016;-6;ив;;
1100;643;;4900447578;;30;17.06.2016;-42;ив;;
1100;643;;4900447584;;182;17.06.2016;-6;ив;;
1100;643;;4900446604;;71;15.06.2016;-12;ив;;
1100;643;;4900446593;;214;15.06.2016;-6;ив;;
1100;643;;4900446588;;81;15.06.2016;-6;ив;;
1100;643;;4900446578;;125;15.06.2016;-6;ив;;
1100;643;;4900445981;;27;14.06.2016;-6;ив;;
1100;643;;4900445857;;30;14.06.2016;-6;ив;;
